POS Txn,Dept,ID,Sales U
16120100160038001257,0411:PEGABLES,50,2
16120100160038001257,0415:NEWBORN APPAREL,51,5
16120100160038001257,0416:INFANT APPAREL,52,1
16120100160038001257,0598:BABY CARE,94,1
16120100160038001257,0603:BEAUTY CARE,99,4
16120100160038001257,0604:PERSONAL CARE,100,2
16120100160038001257,0962:BEVERAGES,170,1
16120100160038001258,0343:MENS DENIM JEANS,34,1
16120100160038001259,0167:MISSY TOPS,8,1
16120100160038001260,0071:BEAUTY RETAIL,266,1
16120100160038001260,0531:STATIONERY SUNDRIES,71,1
16120100160038001260,0532:AMERICAN GREETINGS,72,1
16120100160038001260,0554:TELECOMMUNICATIONS,76,1
16120100160038001260,0603:BEAUTY CARE,99,2
16120100160038001260,0982:SPIRITS,176,1
16120100160038001261,0590:MASS COSMETICS,86,2
16120100160038001261,0597:HEALTH AIDS,93,4
16120100160038001261,0603:BEAUTY CARE,99,2
16120100160038001261,0604:PERSONAL CARE,100,1
16120100160038001261,0861:GENERAL HARDWARE,156,1
16120100160038001261,0962:BEVERAGES,170,2
16120100160038001262,0530:SCHOOL/OFFIC SUPP,70,1
16120100160038001262,0833:TABLETOP,141,1
16120100160038001262,0836:HOUSEHOLD CLEANING,143,4
16120100160038001263,0012:LOCAL GIFTS/FOODS,263,6
16120100160038001263,0240:SLEEPWEAR/LOUNGEWEAR,24,1
16120100160038001263,0261:HOSIERY,250,1
16120100160038001263,0532:AMERICAN GREETINGS,72,1
16120100160038001263,0822:THIRD PARTY GIFTCARD,278,1
16120100160038001263,0845:AS SEEN ON TV,146,1
16120100160038001263,0884:LAWN & GARDEN,160,2
16120100160038001263,0973:CANDY,175,4
16120100160038001263,0982:SPIRITS,176,2
16120100160038001264,0962:BEVERAGES,170,1
16120100160038001265,0973:CANDY,175,1
16120100160038001267,0421:TODDLER GIRL APPAREL,53,1
16120100160038001268,0638:GEN SPORTING GOODS,106,1
16120100160038001268,0836:HOUSEHOLD CLEANING,143,2
16120100160038001269,0261:HOSIERY,250,2
16120100160038001269,0603:BEAUTY CARE,99,2
16120100160038001269,0962:BEVERAGES,170,1
16120100160038001269,0973:CANDY,175,2
16120100160038001270,0416:INFANT APPAREL,52,4
16120100160038001270,0585:WATCHES,81,1
16120100160038001270,0598:BABY CARE,94,1
16120100160038001271,0391:MENS SHOES,48,1
16120100160038001271,0469:BOYS ACCESSORIES,60,1
16120100160038001271,0597:HEALTH AIDS,93,1
16120100160038001271,0604:PERSONAL CARE,100,1
16120100160038001271,0640:TOYS,108,3
16120100160038001271,0815:AUDIO ELECTRONICS,132,1
16120100160038001271,0879:PET SUPPLIES,158,1
16120100160038001271,0962:BEVERAGES,170,2
16120100160038001271,0991:TOBACCO,179,2
16120100160038001272,0585:WATCHES,81,1
16120100160038001273,0597:HEALTH AIDS,93,1
16120100160038001273,0836:HOUSEHOLD CLEANING,143,5
16120100160038001273,0850:PC HDWR & OFFICE EQP,148,1
16120100160038001273,0962:BEVERAGES,170,3
16120100160038001274,0421:TODDLER GIRL APPAREL,53,3
16120100160038001274,0460:BOYS 4-7 CLOTHING,59,1
16120100160038001274,0469:BOYS ACCESSORIES,60,1
16120100160038001274,0486:CHILDRENS FOOTWEAR,63,1
16120100160038001274,0795:HOME DECOR,128,10
16120100160038001274,0983:WINE,177,4
16120100160038001275,0640:TOYS,108,2
16120100160038001276,0359:MENS ACCESSORIES,41,1
16120100160038001276,0837:GENERAL HOUSEWARES,296,1
16120100160038001276,0931:BATH,165,3
16120100160038001277,0167:MISSY TOPS,8,2
16120100160038001277,0839:HOME ORG/SOLUTIONS,297,1
16120100160038001277,0961:GENERAL GROCERIES,169,1
16120100160038001277,0962:BEVERAGES,170,2
16120100160038001278,0167:MISSY TOPS,8,1
16120100160038001279,0680:AUTOMOTIVE,113,2
16120100160038001279,0819:PRE-RECORDED A/V,135,1
16120100160038001279,0962:BEVERAGES,170,1
16120100160038001279,0973:CANDY,175,1
16120100160038001280,0440:GIRLS 7-16 CLOTHING,57,12
16120100160038001280,0640:TOYS,108,3
16120100160038001281,0530:SCHOOL/OFFIC SUPP,70,1
16120100160038001282,0167:MISSY TOPS,8,1
16120100160038001282,0177:PETITE SEPARATES,12,1
16120100160038001283,0056:SOUVENIR,265,1
16120100160038001283,0595:HOME/BATH,272,1
16120100160038001283,0597:HEALTH AIDS,93,1
16120100160038001283,0879:PET SUPPLIES,158,1
16120100160038001283,0962:BEVERAGES,170,1
16120100160038001283,0973:CANDY,175,2
16120100160038001284,0391:MENS SHOES,48,1
16120100160038001284,0597:HEALTH AIDS,93,1
16120100160038001284,0634:VITAMINS & HLTH AIDS,102,1
16120100160038001284,0836:HOUSEHOLD CLEANING,143,3
16120100160038001285,0230:DAYWEAR,23,1
16120100160038001285,0590:MASS COSMETICS,86,1
16120100160038001285,0593:PRESTIGE COSMETICS,270,1
16120100160038001285,0646:SEASONAL,110,2
16120100160038001286,0240:SLEEPWEAR/LOUNGEWEAR,24,1
16120100160038001286,0604:PERSONAL CARE,100,1
16120100160038001286,0680:AUTOMOTIVE,113,1
16120100160038001286,0722:OUTDOOR LIVING,122,1
16120100160038001286,0999:UNSCANNED ITEMS,182,1
16120100160038001287,0590:MASS COSMETICS,86,1
16120100160038001287,0597:HEALTH AIDS,93,1
16120100160038001287,0836:HOUSEHOLD CLEANING,143,6
16120100160038001287,0879:PET SUPPLIES,158,1
16120100160038001288,0177:PETITE SEPARATES,12,1
16120100160038001288,0261:HOSIERY,250,1
16120100160038001288,0532:AMERICAN GREETINGS,72,3
16120100160038001289,0836:HOUSEHOLD CLEANING,143,2
16120100160038001290,0590:MASS COSMETICS,86,2
16120100160038001290,0603:BEAUTY CARE,99,4
16120100160038001290,0637:FISHING,105,4
16120100160038001290,0962:BEVERAGES,170,1
16120100160038001290,0973:CANDY,175,2
16120100160038001290,0983:WINE,177,1
16120100160038001291,0540:PERIODICALS/COMICS,73,2
16120100160038001291,0836:HOUSEHOLD CLEANING,143,1
16120100160038001292,0822:THIRD PARTY GIFTCARD,278,1
16120100160038001293,0597:HEALTH AIDS,93,1
16120100160038001294,0291:WOMENS FTWR:DRS/CAS,28,1
16120100160038001295,0161:MISSY KAREN SCOTT,5,2
16120100160038001295,0165:LIFE IS GOOD,7,4
16120100160038001295,0470:BOYS 8-20 CLOTHING,61,4
16120100160038001295,0586:COSTUME JEWELRY,82,1
16120100160038001295,0590:MASS COSMETICS,86,1
16120100160038001295,0603:BEAUTY CARE,99,3
16120100160038001295,0640:TOYS,108,1
16120100160038001296,0680:AUTOMOTIVE,113,1
16120100160038001297,0962:BEVERAGES,170,1
16120100160038001297,0973:CANDY,175,1
16120100160038001298,0962:BEVERAGES,170,1
16120100160038001299,0962:BEVERAGES,170,1
16120100160038001299,0973:CANDY,175,1
16120100160038001300,0961:GENERAL GROCERIES,169,1
16120100160038001300,0962:BEVERAGES,170,1
16120100160038001301,0532:AMERICAN GREETINGS,72,1
16120100160038001301,0973:CANDY,175,23
16120100160038001302,0850:PC HDWR & OFFICE EQP,148,3
16120100160038001303,0532:AMERICAN GREETINGS,72,2
16120100160038001303,0983:WINE,177,3
16120100160038001304,0973:CANDY,175,6
16120100160038001304,0983:WINE,177,1
16120100160038001305,0271:HANDBAGS,26,2
16120100160038001305,0280:FASHION ACCESSORIES,27,4
16120100160038001313,0962:BEVERAGES,170,1
16120100160038001314,0836:HOUSEHOLD CLEANING,143,3
16120100160038001316,0597:HEALTH AIDS,93,1
16120100160038001316,0604:PERSONAL CARE,100,3
16120100160038001316,0961:GENERAL GROCERIES,169,6
16120100160038001316,0962:BEVERAGES,170,2
16120100160038001316,0973:CANDY,175,1
16120100160038001317,0604:PERSONAL CARE,100,3
16120100160038001317,0836:HOUSEHOLD CLEANING,143,1
16120100160038001317,0961:GENERAL GROCERIES,169,2
16120100160038001318,0193:LADIES ACTIVEWEAR,21,1
16120100160038001318,0595:HOME/BATH,272,1
16120100160038001318,0601:VALUE ZONE,97,1
16120100160038001318,0836:HOUSEHOLD CLEANING,143,4
16120100160038001318,0839:HOME ORG/SOLUTIONS,297,1
16120100160038001318,0930:TABLE TOP & KITCHEN,164,1
16120100160038001319,0839:HOME ORG/SOLUTIONS,297,2
16120100160038001319,0861:GENERAL HARDWARE,156,1
16120100160038001319,0863:POWER EQUIPMENT,157,1
16120100160038001319,0941:BEDDING,167,2
16120100160038001324,0982:SPIRITS,176,5
16120100160038001325,0261:HOSIERY,250,4
16120100160038001325,0280:FASHION ACCESSORIES,27,2
16120100160038001325,0593:PRESTIGE COSMETICS,270,1
16120100160038001325,0597:HEALTH AIDS,93,1
16120100160038001325,0603:BEAUTY CARE,99,3
16120100160038001325,0604:PERSONAL CARE,100,3
16120100160038001325,0836:HOUSEHOLD CLEANING,143,4
16120100160038001330,0984:BEER,178,1
16120100160038001331,0554:TELECOMMUNICATIONS,76,1
16120100160038001331,0639:TEAM SPORTING GOODS,107,3
16120100160038001331,0836:HOUSEHOLD CLEANING,143,4
16120100160038001331,0962:BEVERAGES,170,1
16120100160038001331,0973:CANDY,175,1
16120100160038001331,0982:SPIRITS,176,5
16120100160038001331,0991:TOBACCO,179,1
16120100160038001332,0646:SEASONAL,110,7
16120100160038001332,0884:LAWN & GARDEN,160,1
16120100160038001333,0973:CANDY,175,2
16120100160038001334,0210:FOUNDATIONS,22,5
16120100160038001334,0230:DAYWEAR,23,3
16120100160038001334,0261:HOSIERY,250,3
16120100160038001334,0449:GIRLS ACCESSORIES,58,1
16120100160038001334,0510:NAVY PRIDE HARDLINES,64,1
16120100160038001334,0590:MASS COSMETICS,86,2
16120100160038001334,0603:BEAUTY CARE,99,2
16120100160038001334,0634:VITAMINS & HLTH AIDS,102,5
16120100160038001334,0795:HOME DECOR,128,1
16120100160038001334,0797:SEASONAL GIFTS,294,1
16120100160038001334,0836:HOUSEHOLD CLEANING,143,3
16120100160038001334,0863:POWER EQUIPMENT,157,1
16120100160038001334,0962:BEVERAGES,170,9
16120100160038001334,0973:CANDY,175,3
16120100160038001334,0982:SPIRITS,176,4
16120100160038001334,0983:WINE,177,2
16120100160038001335,0604:PERSONAL CARE,100,1
16120100160038001335,0638:GEN SPORTING GOODS,106,1
16120100160038001335,0962:BEVERAGES,170,1
16120100160038001336,0595:HOME/BATH,272,1
16120100160038001336,0962:BEVERAGES,170,1
16120100160038001336,0982:SPIRITS,176,1
16120100160038001336,0983:WINE,177,2
16120100160038001337,0982:SPIRITS,176,1
16120100160038001338,0179:MODERATE DENIM,183,1
16120100160038001338,0391:MENS SHOES,48,1
16120100160038001338,0486:CHILDRENS FOOTWEAR,63,1
16120100160038001338,0590:MASS COSMETICS,86,1
16120100160038001338,0597:HEALTH AIDS,93,1
16120100160038001338,0603:BEAUTY CARE,99,1
16120100160038001338,0604:PERSONAL CARE,100,3
16120100160038001338,0795:HOME DECOR,128,2
16120100160038001338,0856:GLUES/TAPES/ACC,154,1
16120100160038001338,0973:CANDY,175,2
16120100160038001339,0965:PERISHABLES,171,1
16120100160038001339,0973:CANDY,175,1
16120100160038001339,0984:BEER,178,1
16120100160038001340,0604:PERSONAL CARE,100,3
16120100160038001340,0836:HOUSEHOLD CLEANING,143,2
16120100160038001340,0930:TABLE TOP & KITCHEN,164,2
16120100160038001340,0940:HOME TEXTILES,166,1
16120100160038001340,0961:GENERAL GROCERIES,169,1
16120100160038001340,0962:BEVERAGES,170,1
16120100160038001341,0604:PERSONAL CARE,100,1
16120100160038001342,0680:AUTOMOTIVE,113,1
16120100160038001342,0973:CANDY,175,1
16120100160038001343,0603:BEAUTY CARE,99,1
16120100160038001344,0833:TABLETOP,141,1
16120100160038001345,0837:GENERAL HOUSEWARES,296,1
16120100160038001345,0973:CANDY,175,2
16120100160038001345,0983:WINE,177,3
16120100160038001346,0604:PERSONAL CARE,100,2
16120100160038001346,0973:CANDY,175,1
16120100160038001347,0597:HEALTH AIDS,93,2
16120100160038001347,0604:PERSONAL CARE,100,1
16120100160038001347,0982:SPIRITS,176,4
16120100160038001348,0597:HEALTH AIDS,93,4
16120100160038001348,0604:PERSONAL CARE,100,2
16120100160038001348,0836:HOUSEHOLD CLEANING,143,1
16120100160038001348,0961:GENERAL GROCERIES,169,2
16120100160038001348,0973:CANDY,175,2
16120100160038001349,0391:MENS SHOES,48,1
16120100160038001349,0415:NEWBORN APPAREL,51,1
16120100160038001349,0421:TODDLER GIRL APPAREL,53,1
16120100160038001349,0486:CHILDRENS FOOTWEAR,63,2
16120100160038001349,0604:PERSONAL CARE,100,1
16120100160038001350,0836:HOUSEHOLD CLEANING,143,1
16120100160038001350,0879:PET SUPPLIES,158,2
16120100160038001351,0554:TELECOMMUNICATIONS,76,1
16120100160038001351,0962:BEVERAGES,170,2
16120100160038001352,0604:PERSONAL CARE,100,1
16120100160038001352,0836:HOUSEHOLD CLEANING,143,5
16120100160038001353,0590:MASS COSMETICS,86,1
16120100160038001353,0603:BEAUTY CARE,99,1
16120100160038001353,0854:VIDEO GAMES,152,1
16120100160038001353,0991:TOBACCO,179,4
16120100160038001354,0380:MENS ACTIVEWEAR,46,2
16120100160038001354,0597:HEALTH AIDS,93,1
16120100160038001354,0638:GEN SPORTING GOODS,106,1
16120100160038001354,0639:TEAM SPORTING GOODS,107,1
16120100160038001354,0644:SPORTS NUTRITION,292,1
16120100160038001355,0603:BEAUTY CARE,99,1
16120100160038001357,0098:WAREHOUSED EXPENSES,235,4
16120100160038001358,0836:HOUSEHOLD CLEANING,143,1
16120100160038001358,0961:GENERAL GROCERIES,169,1
16120100160038001358,0973:CANDY,175,1
16120100160038001359,0421:TODDLER GIRL APPAREL,53,2
16120100160038001360,0640:TOYS,108,1
16120100160038001361,0532:AMERICAN GREETINGS,72,1
16120100160038001362,0230:DAYWEAR,23,2
16120100160038001362,0640:TOYS,108,6
16120100160038001362,0646:SEASONAL,110,1
16120100160038001363,0411:PEGABLES,50,1
16120100160038001363,0532:AMERICAN GREETINGS,72,2
16120100160038001363,0603:BEAUTY CARE,99,1
16120100160038001363,0795:HOME DECOR,128,1
16120100160038001364,0353:MENS OUTDOOR,36,2
16120100160038001364,0962:BEVERAGES,170,2
16120100160038001364,0973:CANDY,175,1
16120100160038001365,0797:SEASONAL GIFTS,294,1
16120100160038001365,0962:BEVERAGES,170,1
16120100160038001366,0532:AMERICAN GREETINGS,72,1
16120100160038001366,0822:THIRD PARTY GIFTCARD,278,2
16120100160038001367,0962:BEVERAGES,170,2
16120100160038001367,0982:SPIRITS,176,1
16120100160038001368,0380:MENS ACTIVEWEAR,46,1
16120100160038001368,0486:CHILDRENS FOOTWEAR,63,2
16120100160038001369,0360:MENS FURNISHINGS,42,1
16120100160038001369,0597:HEALTH AIDS,93,2
16120100160038001369,0973:CANDY,175,1
16120100160038001370,0836:HOUSEHOLD CLEANING,143,1
16120100160038001372,0961:GENERAL GROCERIES,169,1
16120100160038001372,0962:BEVERAGES,170,1
16120100160038001373,0603:BEAUTY CARE,99,2
16120100160038001373,0604:PERSONAL CARE,100,1
16120100160038001374,0261:HOSIERY,250,2
16120100160038001375,0834:COOKWARE,295,1
16120100160038001375,0837:GENERAL HOUSEWARES,296,1
16120100160038001376,0415:NEWBORN APPAREL,51,1
16120100160038001376,0416:INFANT APPAREL,52,4
16120100160038001376,0486:CHILDRENS FOOTWEAR,63,1
16120100160038001376,0598:BABY CARE,94,2
16120100160038001376,0646:SEASONAL,110,3
16120100160038001377,0161:MISSY KAREN SCOTT,5,1
16120100160038001377,0532:AMERICAN GREETINGS,72,1
16120100160038001377,0837:GENERAL HOUSEWARES,296,1
16120100160038001378,0603:BEAUTY CARE,99,1
16120100160038001378,0973:CANDY,175,1
16120100160038001379,0845:AS SEEN ON TV,146,1
16120100160038001379,0861:GENERAL HARDWARE,156,1
16120100160038001379,0962:BEVERAGES,170,1
16120100160038001379,0965:PERISHABLES,171,1
16120100160038001380,0962:BEVERAGES,170,2
16120100160077007433,0411:PEGABLES,50,-1
16120100160077007434,0291:WOMENS FTWR:DRS/CAS,28,-1
16120100160077007436,0834:COOKWARE,295,-1
16120100160077007439,0411:PEGABLES,50,-2
16120100160077007439,0593:PRESTIGE COSMETICS,270,-1
16120100160077007439,0603:BEAUTY CARE,99,-1
16120100160077007441,0291:WOMENS FTWR:DRS/CAS,28,-1
16120100160077007443,0640:TOYS,108,3
16120100160077007444,0593:PRESTIGE COSMETICS,270,-1
16120100160077007445,0188:STYLE & CO,19,1
16120100160077007448,0370:OPPORTUNITY BUYS,311,-2
16120100160077007448,0833:TABLETOP,141,2
16120100160077007448,0973:CANDY,175,1
16120100160077007450,0271:HANDBAGS,26,0
16120100160077007453,0271:HANDBAGS,26,1
16120100160077007453,0999:UNSCANNED ITEMS,182,1
16120100160077007454,0645:BIKES,109,-1
16120100160077007457,0110:LDS OUTERWEAR/OUTDR,1,0
16120100160077007459,0110:LDS OUTERWEAR/OUTDR,1,-1
16120100160077007460,0645:BIKES,109,-1
16120100160077007461,0645:BIKES,109,-2
16120100160077007463,0343:MENS DENIM JEANS,34,0
16120100160077007464,0163:JUNIOR TOPS,6,-1
16120100160077007465,0430:GIRLS 4-6X CLOTHING,55,-1
16120100160077007466,0230:DAYWEAR,23,-1
16120100160077007468,0593:PRESTIGE COSMETICS,270,4
16120100160077007468,0596:MENS PRESTIGE FRAG,273,1
16120100160077007469,0187:PETITE COLLECTIONS,18,-1
16120100160077007470,0018:OTHER DIRECT SERVICE,204,1
16120100160077007478,0411:PEGABLES,50,-1
16120100160077007480,0983:WINE,177,1
16120100160077007485,0931:BATH,165,0
16120100160077007486,0469:BOYS ACCESSORIES,60,1
16120100160077007487,0532:AMERICAN GREETINGS,72,2
16120100160077007487,0797:SEASONAL GIFTS,294,1
16120100160077007495,0359:MENS ACCESSORIES,41,1
16120100160077007496,0016:FINANCIAL SERVICES,202,2
16120100160077007498,0604:PERSONAL CARE,100,1
16120100160077007499,0836:HOUSEHOLD CLEANING,143,2
16120100160077007500,0530:SCHOOL/OFFIC SUPP,70,5
16120100160077007501,0380:MENS ACTIVEWEAR,46,2
16120100160077007502,0271:HANDBAGS,26,-1
16120100160077007503,0291:WOMENS FTWR:DRS/CAS,28,-1
16120100160077007504,0879:PET SUPPLIES,158,-1
16120100160077007505,0861:GENERAL HARDWARE,156,-1
16120100160077007506,0604:PERSONAL CARE,100,1
16120100160077007506,0961:GENERAL GROCERIES,169,2
16120100160077007506,0973:CANDY,175,2
16120100160077007507,0879:PET SUPPLIES,158,0
16120100160077007508,0355:MENS SPORT SHIRTS,38,-3
16120100160077007512,0597:HEALTH AIDS,93,1
16120100160077007512,0603:BEAUTY CARE,99,3
16120100160077007512,0604:PERSONAL CARE,100,6
16120100160077007512,0646:SEASONAL,110,2
16120100160077007512,0836:HOUSEHOLD CLEANING,143,1
16120100160077007512,0973:CANDY,175,1
16120100160077007513,0110:LDS OUTERWEAR/OUTDR,1,1
16120100160077007513,0130:JUNIORS SURF,2,5
16120100160077007513,0193:LADIES ACTIVEWEAR,21,1
16120100160077007513,0646:SEASONAL,110,8
16120100160077007513,0879:PET SUPPLIES,158,3
16120100160077007514,0589:SUNGLASSES,85,-1
16120100160077007514,0973:CANDY,175,2
16120100160077007515,0854:VIDEO GAMES,152,-1
16120100160077007516,0983:WINE,177,-1
16120100160077007518,0470:BOYS 8-20 CLOTHING,61,0
16120100160077007519,0391:MENS SHOES,48,-1
16120100160077007521,0531:STATIONERY SUNDRIES,71,0
16120100160077007523,0380:MENS ACTIVEWEAR,46,1
16120100160077007531,0589:SUNGLASSES,85,-2
16120100160077007532,0098:WAREHOUSED EXPENSES,235,1
16120100160077007533,0589:SUNGLASSES,85,2
16120100160077007533,0999:UNSCANNED ITEMS,182,1
16120100160077007534,0826:SMALL ELECTRICS,138,-1
16120100160078001177,0486:CHILDRENS FOOTWEAR,63,-1
16120100160078001184,0826:SMALL ELECTRICS,138,1
16120100160078001186,0271:HANDBAGS,26,-1
16120100160078001188,0645:BIKES,109,0
16120100160078001190,0098:WAREHOUSED EXPENSES,235,1
16120100160078001191,0593:PRESTIGE COSMETICS,270,-1
16120100160078001192,0110:LDS OUTERWEAR/OUTDR,1,0
16120100160078001193,0353:MENS OUTDOOR,36,-1
16120100160078001194,0193:LADIES ACTIVEWEAR,21,-4
16120100160078001195,0163:JUNIOR TOPS,6,-1
16120100160078001196,0646:SEASONAL,110,-9
16120100160078001197,0930:TABLE TOP & KITCHEN,164,-1
16120100160078001197,0973:CANDY,175,1
16120100160078001198,0188:STYLE & CO,19,-1
16120100160078001198,0640:TOYS,108,-1
16120100160078001201,0291:WOMENS FTWR:DRS/CAS,28,1
16120100160078001202,0018:OTHER DIRECT SERVICE,204,1
16120100160078001203,0380:MENS ACTIVEWEAR,46,-1
16120100160078001204,0360:MENS FURNISHINGS,42,-3
16120100160078001205,0340:MENS CASUAL SLACKS,32,-1
16120100160078001206,0291:WOMENS FTWR:DRS/CAS,28,0
16120100160078001207,0173:JUNIOR BOTTOMS,10,-1
16120100160078001207,0380:MENS ACTIVEWEAR,46,-2
16120100160078001208,0440:GIRLS 7-16 CLOTHING,57,0
16120100160078001208,0449:GIRLS ACCESSORIES,58,1
16120100160078001208,0460:BOYS 4-7 CLOTHING,59,2
16120100160078001209,0982:SPIRITS,176,4
16120100160078001209,0984:BEER,178,1
16120100160078001212,0426:TODDLER BOY APPAREL,54,0
16120100160078001212,0440:GIRLS 7-16 CLOTHING,57,0
16120100160078001213,0973:CANDY,175,1
16120100160078001214,0098:WAREHOUSED EXPENSES,235,5
16120100160078001215,0161:MISSY KAREN SCOTT,5,0
16120100160078001219,0604:PERSONAL CARE,100,-1
16120100160078001220,0320:MNS TAILORED CLOTHNG,31,-2
16120100160078001220,0358:MENS DRESS SHIRTS,40,-1
16120100160078001221,0240:SLEEPWEAR/LOUNGEWEAR,24,-1
16120100160078001223,0179:MODERATE DENIM,183,-1
16120100160078001226,0973:CANDY,175,1
16120100160078001227,0962:BEVERAGES,170,1
16120100160078001228,0982:SPIRITS,176,3
16120100160078001228,0983:WINE,177,5
16120100160078001230,0826:SMALL ELECTRICS,138,1
16120100160078001232,0310:MENS OUTERWEAR,30,-1
16120100160078001232,0355:MENS SPORT SHIRTS,38,-1
16120100160078001233,0291:WOMENS FTWR:DRS/CAS,28,-1
16120100160078001234,0554:TELECOMMUNICATIONS,76,-1
16120100160078001236,0110:LDS OUTERWEAR/OUTDR,1,-1
16120100160078001237,0193:LADIES ACTIVEWEAR,21,-4
16120100160078001237,0261:HOSIERY,250,-2
16120100160078001238,0941:BEDDING,167,1
16120100160078001239,0962:BEVERAGES,170,2
16120100160078001240,0110:LDS OUTERWEAR/OUTDR,1,1
16120100160078001241,0368:TRAD COLLECTIONS,44,-2
16120100160078001241,0596:MENS PRESTIGE FRAG,273,-1
16120100160078001242,0380:MENS ACTIVEWEAR,46,1
16120100160078001242,0597:HEALTH AIDS,93,1
16120100160078001243,0554:TELECOMMUNICATIONS,76,3
16120100160078001243,0638:GEN SPORTING GOODS,106,2
16120100160078001243,0826:SMALL ELECTRICS,138,1
16120100160078001243,0982:SPIRITS,176,2
16120100160078001243,0999:UNSCANNED ITEMS,182,1
16120100160078001245,0879:PET SUPPLIES,158,2
16120100160078001245,0962:BEVERAGES,170,1
16120100160078001245,0982:SPIRITS,176,1
16120100160078001246,0210:FOUNDATIONS,22,-1
16120100160078001248,0604:PERSONAL CARE,100,-1
16120100160078001249,0640:TOYS,108,0
16120100160078001251,0839:HOME ORG/SOLUTIONS,297,-1
16120100160078001252,0416:INFANT APPAREL,52,2
16120100160078001255,0603:BEAUTY CARE,99,2
16120100160078001255,0604:PERSONAL CARE,100,2
16120100160078001256,0826:SMALL ELECTRICS,138,-1
16120100160078001257,0590:MASS COSMETICS,86,-1
16120100160078001258,0640:TOYS,108,-1
16120100160078001259,0271:HANDBAGS,26,-1
16120100160078001259,0486:CHILDRENS FOOTWEAR,63,-1
16120100160078001260,0486:CHILDRENS FOOTWEAR,63,-1
16120100160078001262,0486:CHILDRENS FOOTWEAR,63,-1
16120100160078001263,0646:SEASONAL,110,-5
16120100160078001264,0646:SEASONAL,110,-3
16120100160078001267,0598:BABY CARE,94,-3
16120100160078001268,0181:LADIES MODERN COLLEC,14,-3
16120100160078001268,0593:PRESTIGE COSMETICS,270,-1
16120100160078001270,0646:SEASONAL,110,-1
16120100160078001272,0163:JUNIOR TOPS,6,2
16120100160078001272,0173:JUNIOR BOTTOMS,10,1
16120100160078001272,0261:HOSIERY,250,1
16120100160078001272,0603:BEAUTY CARE,99,1
16120100160078001272,0822:THIRD PARTY GIFTCARD,278,2
16120100160078001272,0836:HOUSEHOLD CLEANING,143,4
16120100160078001273,0836:HOUSEHOLD CLEANING,143,1
16120100160078001273,0973:CANDY,175,1
16120100160078001274,0593:PRESTIGE COSMETICS,270,0
16120100160078001275,0486:CHILDRENS FOOTWEAR,63,1
16120100160078001276,0421:TODDLER GIRL APPAREL,53,-2
16120100160078001276,0430:GIRLS 4-6X CLOTHING,55,2
16120100160079001366,0016:FINANCIAL SERVICES,202,2
16120100160079001367,0016:FINANCIAL SERVICES,202,2
16120100160079001368,0016:FINANCIAL SERVICES,202,2
16120100160079001371,0470:BOYS 8-20 CLOTHING,61,-1
16120100160079001373,0110:LDS OUTERWEAR/OUTDR,1,-1
16120100160079001373,0280:FASHION ACCESSORIES,27,-1
16120100160079001374,0589:SUNGLASSES,85,1
16120100160079001376,0661:LUGGAGE,111,-1
16120100160079001377,0056:SOUVENIR,265,1
16120100160079001377,0532:AMERICAN GREETINGS,72,3
16120100160079001377,0595:HOME/BATH,272,1
16120100160079001379,0291:WOMENS FTWR:DRS/CAS,28,-1
16120100160079001384,0646:SEASONAL,110,-2
16120100160079001385,0796:GIFTS,129,0
16120100160079001386,0532:AMERICAN GREETINGS,72,6
16120100160079001386,0634:VITAMINS & HLTH AIDS,102,1
16120100160079001388,0486:CHILDRENS FOOTWEAR,63,0
16120100160079001388,0999:UNSCANNED ITEMS,182,1
16120100160079001389,0018:OTHER DIRECT SERVICE,204,1
16120100160079001390,0295:WOMENS ATHLTIC SHOES,29,-1
16120100160079001391,0469:BOYS ACCESSORIES,60,0
16120100160079001391,0530:SCHOOL/OFFIC SUPP,70,2
16120100160079001393,0369:YOUNG MENS,45,1
16120100160079001397,0230:DAYWEAR,23,-1
16120100160079001398,0597:HEALTH AIDS,93,1
16120100160079001399,0593:PRESTIGE COSMETICS,270,0
16120100160079001400,0640:TOYS,108,4
16120100160079001401,0962:BEVERAGES,170,2
16120100160079001402,0295:WOMENS ATHLTIC SHOES,29,-1
16120100160079001403,0193:LADIES ACTIVEWEAR,21,-1
16120100160079001404,0353:MENS OUTDOOR,36,-3
16120100160079001407,0016:FINANCIAL SERVICES,202,2
16120100160079001409,0860:NETWORKING,310,1
16120100160079001414,0161:MISSY KAREN SCOTT,5,1
16120100160079001414,0167:MISSY TOPS,8,-1
16120100160079001415,0161:MISSY KAREN SCOTT,5,-1
16120100160079001415,0310:MENS OUTERWEAR,30,-1
16120100160079001418,0110:LDS OUTERWEAR/OUTDR,1,-2
16120100160079001421,0973:CANDY,175,1
16120100160079001421,0984:BEER,178,4
16120100160079001422,0440:GIRLS 7-16 CLOTHING,57,2
16120100160079001422,0449:GIRLS ACCESSORIES,58,2
16120100160079001423,0411:PEGABLES,50,1
16120100160079001425,0369:YOUNG MENS,45,1
16120100160079001425,0380:MENS ACTIVEWEAR,46,1
16120100160079001425,0962:BEVERAGES,170,1
16120100160079001426,0360:MENS FURNISHINGS,42,-3
16120100160079001427,0838:FLOOR CARE,144,1
16120100160079001427,0973:CANDY,175,1
16120100160079001432,0016:FINANCIAL SERVICES,202,2
16120100160079001434,0368:TRAD COLLECTIONS,44,-1
